Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
u_J0Ng5cUGg,Ugxp456vNb2S6ujWIgd4AaABAg,i'm  probably  funnier  than  you      i  went  through  the  7  stages  of  grief  just  hearing  your  voice  woman,12,-0.8,0,'m probably funnier went 7 stages grief hearing voice woman
u_J0Ng5cUGg,Ugy0CpG8ONpXcfOPPHx4AaABAg,i  don't  understand    i  believe  i  am  a  true  advocate  for  gender  equality    a  wise  man  once  said      i  am  a  guy  who  has  no  problem  doling  out  a  dropkick  to  a  female  opponent      he  was  a  great  man,2,0.46249999999999997,1,n't understand believe true advocate gender equality wise man said guy problem doling dropkick female opponent great man
u_J0Ng5cUGg,Ugws52zEvfjbKHMkxeN4AaABAg,the  women  who  said  she  s  probably    funnier  than  you    thinks  lele  pons  funny,636,0.25,1,women said probably funnier thinks lele pons funny
u_J0Ng5cUGg,Ugxil_Wn3LPBS_gosLN4AaABAg,why  do  you  make  women  sit  around  and  talk  about  men        that's  exactly  what  you're  doing,1383,0.25,1,make women sit around talk men 's exactly 're
u_J0Ng5cUGg,UgwrQtnXdbRawU3sM3N4AaABAg,693180  dislikes        ouch    ya'll  didn't  do  too  great  on  this  one    i  hope  you  got  the  message,0,0.8,1,693180 dislikes ouch ya 'll n't great one hope got message
u_J0Ng5cUGg,UgwDKItTgFmwI3qH-dl4AaABAg,we  are  men    we  don  t  try  to  be  manly    we  are  naturally  manly    some  gents  have  feminine  personalities  and  attributes  so  they  act  that  way  which  makes  sense        women  are  women    do  y  all  try  to  be  womanly  or  are  you  womanly    there  are  exceptions  like  what  was  stated  earlier  that  apply  to  women  as  well,0,0.025,1,men try manly naturally manly gents feminine personalities attributes act way makes sense women women try womanly womanly exceptions like stated earlier apply women well
u_J0Ng5cUGg,UgzUVfAsi-QE8SHZKSh4AaABAg,most  of  them  are  just  opinions,1,0.5,1,opinions
u_J0Ng5cUGg,UgxnT2wKg1tcP6mbQjd4AaABAg,i  m  probably  funnier  than  you    correct    you  are  the  entire  circus  right  now,2,0.14285714285714285,1,probably funnier correct entire circus right
u_J0Ng5cUGg,UgyKxn_r38SZg383sAR4AaABAg,i  will  answer  every  question      magnificient      romcom's  involve  shame  scenes      i  don't  like  the  notebook  because  i  am  a  full  grown  man    not  an  emo  girl    i  don't  like  beyonce    too  much  repition    that's  not  music    it  is  a  jingle      irrelevant    i  don't  make  women  talk  about  me      female  protaganists  are  unrealistic    we  know  what  standard  villians  do  to  women  and  children  in  reality    make  it  a  super  villian  and  i  am  supposed  to  believe  every  female  protaganist  ever  some  how  has  the  luck  of  domino    over  powered    plot  hole      because  my  humor  is  gallows  humor      i  don't    in  fact    as  an  upstanding  man  i  do  not    hook  up      those  lacking  the  discipline  to  take  my  compassiom  seriously  need  not  apply        you  can  sleep  with  any  one  you  want  to    except  me    now  leave  me  alone  because  i  want  to  interact  with  humans  not  chemically  dependant  addicts  getting  high  off  their  own  supply          irrelevant    i  do  not  humor  women  who  want  me  to  slide  my  finger  into  their  ring      but  don't  want  my  ring  on  their  finger      exactly    no  means  no    so  many  women  have  had  me  immediately  dictate  the  end  of  the  conversation  or  any  future  possibities    so  why  do  you  always  have  such  utterly  shocked  faces  when  i  say  i  am  serious  and  demand  you  leave        emotion  is  the  opposite  of  discipline    discipline  does  not  have  an    oopsy    moment    you  lack  leadership  capacity  because  a  leader  has  to  be  willing  to  view  an  enemy  as  an  enemy      immediately  act  accordingly    not  a    future  ally          i  am  sensing  a  pattern  here    i  do  not  want  you    i  expect  you  to  never  speak  to  me  again  when  i  am  nice  to  you    just  stop  now              no    i    would    not    send    new    ds    just    stop    you    animal        i  pride  myself  on  accepting  the  1st  amendment    if  my  sister  does  not  like  what  you  say  to  her    she  will  kick  you  so  hard  you  need  surgery      people  have  had  to  learn  this  less  in  reality        i  assume  satisfying    i  have  no  personal  relationship  with  you  so  interrupting  you  during  a    meeting    would  be  difficult      i  have  these  things  between  my  legs  that  are    by  my  nervous  system    connected  directly  to  my  kidneys  and  intestines    if  i  close  my  legs    it  hurts    deal  with  it      there  was  a  man  who  joined  the  civil  war    carrying  a  1  000  lb    canon  on  his  shoulder    a  man  once  called  an  argonaut  rode  a  hurricane  across  the  atlantic    i  have    more  than  once    dragged  an  entire  thirty  foot  fallen  tree  several  hundreds  of  yards    do  the  same  and  i  will  not  call  you  weaker      stoicism  is  a  personal  competition  between  men    also    women  are  biologically  built  to  lose  appeal  permanently  when  they  smell  human  tears      i  am  not  trying  to  prove  any  thing  to  you    or  any  one  else      serious  pattern  here      being  a  gentleman  or  a  lady    as  opposed  to  a  man  or  woman    having  upstanding  defintions    proper  grammar  is  a  requirement  of  the  former      doubt  is  not  my  first  instinct    my  first  instinct  is  run    if  you  were  not  taught  to  defend  yourself  or  avoid  situations  of  self  harm  i  view  you  as  dangerous      i  don't  assume  such    that  is  the  problem  with  followers    they  blindly  repeat  things  they  have  heard  in  the  past    out  of  context    and  with  no  real  meaning  to  it    they  are  just  speaking  for  attention    like  the    let's  go  brandon    comments  now  plaguing  the  web        this  pattern  just  keeps  going    if  you  wear  face  paint    you're  not  my  type    it  stinks  and  tastes  horrible    alongside  covering  awesome  things  like  freckles    so  it  is  in  fact  false  advertising    as  for  my  size    you  don't  have  to  worry    i  can  guarantee  you  will  never  know  it  with  that  attitude    also  since  you're  worried  about  size  so  much    i  suggest  amazon  for  your  chemical  dependency  upon  your  own  supply    needs      that's  simple    because  if  you  become  pregnant  with  our  child  and  you  decide  to  end  it's  existence  because  you  have  become  irrational    i  will  charge  you  for  ending  the  life  of  an  absolute  innocent    and  i  will  demand  your  punishment  be  to  join  our  child  where  you  have  sent  them      seriously      what  kind  of  woman  expects  me  to  even  be  with  her  if  she  is  too  cowardly  to  protect  herself  and  guarantee  the  safety  of  our  future  children        these  last  two  really  got  me      that  is  a  serious  stereotype    i  am  not  obsessed  with  a  woman  who  would  choose  another  woman  over  me    after  a  lifetime  of  being  treated  like  trash    the  thought  disgusts  me      imagine  being  hit  with  a  hammer  in  both  kidneys  at  the  same  time  while  being  jabbed  in  your  lower  gut  like  falling  from  a  tree  but  landing  on  the  closest  branch  to  the  ground    with  your  waist    that  is  effectively  the  same    to  say  it  hurts  is  laughable    it  feels  like  your  guts  are  being  ripped  out      manliness  has  a  definition    to  be    honorable      objectively  truthful    noble      have  an  upstanding  code  of  morality    ethics    virtue        principle    with  the  conviction  to  uphold  this  code  through  your  lifes  end    frank    brave    bold    strong        independent    no    i  never  get  tired  of  being  manly      your  question  is  confusing    vague    and  screams  of  a  lack  of  education    and  lack  of  knowledge  as  to  who  i  am  or  what  i  am  about    irrelevant      i  have  literally  always  been  paid  less  than  females  in  the  same  job  title    your  emotional  and  irrational  side  is  showing    also    your  prejudice    pre  judging    is  angering  me      are  you  asking  a  new  question  or  continuing  to  ask  the  same  question  using  different  words    are  you  thinking  for  yourself    did  you  re  negotiate  your  employment  contract  after  finding  an  inconsistency  with  proper  laws  in  your  territory      i  bet  you  my  existence  you  have  never    in  your  life    made  less  money  than  a  male  of  equivalent  job  class  if  you  showed  equivalent    grammar  skills    customer  interaction    quality  of  production  of  crafted  materials    job  proficiency    let's  be  clear  as  crystal    i  turned  19  making  less  than  seven  an  hour    five  years  later  my  little  sister    at  eighteen    gets  a  job  answering  a  phone    in  a  restuarant    being  paid  twelve  an  hour  to  sit  and  slouch  in  a  tight  shirt    you  have  absolutely  angered  me      you  literally  just  repeated  the  same  question    using  different  words          face  meet  palm      in  what  world  does  seven  dollars  for  hard  labor  equal  twelve  dollars  for  being  lazy  eye  candy      i  am  ecstatically  angered    i  will  remember  your  faces  for  eternity    you  have  made  this  personal    you  will  literally  never  be  treated  with  a  respectful  word  by  me  and  i  will  avoid  you  like  the  plague  of  stereotypical  rhetoric  repetition  you  have  chosen  to  be  by  never  thinking  for  yourself  or  bothering  to  crunch  simple  statistical  equations      how  could  i  be  intimidated  by  a  woman  who  makes  more  money  than  me    women  won't  respect  men  who  make  less  than  them    there  is  a  mountain  of  evidence  proving  that  when  women  are  the  high  earners  they  use  men  like  tools  and  discard  them    to  then  teach  their  children  to  do  the  same    this  destroyed  the  fabric  of  society  already    part  of  my  anger  from  the  previous  questions      if  you  make  more  money  than  me  and  point  it  out    even  once  in  a  smug  mannerism    or  accidentally  show  even  the  slightest  of    tells    as  to  your  true  nature  being  deviant  in  such  matters    i  am  gone      that  word  describes  a  female  wolf    in  heat    which  commonly  howls  to  attract  all  viable  males  while  throwing  her  face  to  the  ground  and  sticking  her  rear  end  into  the  sky    paying  no  mind  to  the  all  out  brawl  she  has  started  around  her    but  i  am  certain  by  opinionated  you  meant    will  repeat  propaganda  and  try  to  use  it  like  a  weapon    like  these  previous  questions    need  i  say  more      i  am  a  man    not  a  boy    not  a  beta    i  don't  have    male  friends      i  am  the  one      privelage    the  quickest  way  to  run  off  any  sane  or  rational  person  from  your  life    when  speaking  about  some  one  such  as  me    did  you  know  that  in  my  entire  life  i  have  never  had  unalienable  rights    true  story    if  i  try  to  stand  up  and  declare  i  have  rights    i  will  get  placed  in  a  federal  prison  and  become  the  woman      this  was  fun    but  not  really    i  am  selecting  the  option  to  never  see  content  from  your  channel  again    you  are  irrational  and  fail  to  uphold  the  most  basic  of  educational  standards  in  objectively  categorizing  data,2,0.0002567576780175182,1,answer every question magnificient romcom 's involve shame scenes n't like notebook full grown man emo girl n't like beyonce much repition 's music jingle irrelevant n't make women talk female protaganists unrealistic know standard villians women children reality make super villian supposed believe every female protaganist ever luck domino powered plot hole humor gallows humor n't fact upstanding man hook lacking discipline take compassiom seriously need apply sleep one want except leave alone want interact humans chemically dependant addicts getting high supply irrelevant humor women want slide finger ring n't want ring finger exactly means many women immediately dictate end conversation future possibities always utterly shocked faces say serious demand leave emotion opposite discipline discipline oopsy moment lack leadership capacity leader willing view enemy enemy immediately act accordingly future ally sensing pattern want expect never speak nice stop would send new ds stop animal pride accepting 1st amendment sister like say kick hard need surgery people learn less reality assume satisfying personal relationship interrupting meeting would difficult things legs nervous system connected directly kidneys intestines close legs hurts deal man joined civil war carrying 1 000 lb canon shoulder man called argonaut rode hurricane across atlantic dragged entire thirty foot fallen tree several hundreds yards call weaker stoicism personal competition men also women biologically built lose appeal permanently smell human tears trying prove thing one else serious pattern gentleman lady opposed man woman upstanding defintions proper grammar requirement former doubt first instinct first instinct run taught defend avoid situations self harm view dangerous n't assume problem followers blindly repeat things heard past context real meaning speaking attention like let 's go brandon comments plaguing web pattern keeps going wear face paint 're type stinks tastes horrible alongside covering awesome things like freckles fact false advertising size n't worry guarantee never know attitude also since 're worried size much suggest amazon chemical dependency upon supply needs 's simple become pregnant child decide end 's existence become irrational charge ending life absolute innocent demand punishment join child sent seriously kind woman expects even cowardly protect guarantee safety future children last two really got serious stereotype obsessed woman would choose another woman lifetime treated like trash thought disgusts imagine hit hammer kidneys time jabbed lower gut like falling tree landing closest branch ground waist effectively say hurts laughable feels like guts ripped manliness definition honorable objectively truthful noble upstanding code morality ethics virtue principle conviction uphold code lifes end frank brave bold strong independent never get tired manly question confusing vague screams lack education lack knowledge irrelevant literally always paid less females job title emotional irrational side showing also prejudice pre judging angering asking new question continuing ask question using different words thinking negotiate employment contract finding inconsistency proper laws territory bet existence never life made less money male equivalent job class showed equivalent grammar skills customer interaction quality production crafted materials job proficiency let 's clear crystal turned 19 making less seven hour five years later little sister eighteen gets job answering phone restuarant paid twelve hour sit slouch tight shirt absolutely angered literally repeated question using different words face meet palm world seven dollars hard labor equal twelve dollars lazy eye candy ecstatically angered remember faces eternity made personal literally never treated respectful word avoid like plague stereotypical rhetoric repetition chosen never thinking bothering crunch simple statistical equations could intimidated woman makes money women wo n't respect men make less mountain evidence proving women high earners use men like tools discard teach children destroyed fabric society already part anger previous questions make money point even smug mannerism accidentally show even slightest tells true nature deviant matters gone word describes female wolf heat commonly howls attract viable males throwing face ground sticking rear end sky paying mind brawl started around certain opinionated meant repeat propaganda try use like weapon like previous questions need say man boy beta n't male friends one privelage quickest way run sane rational person life speaking one know entire life never unalienable rights true story try stand declare rights get placed federal prison become woman fun really selecting option never see content channel irrational fail uphold basic educational standards objectively categorizing data
u_J0Ng5cUGg,UgyK3DJaDjrBJ-ZGd4h4AaABAg,eighth  question    sadly  that  s  just  the  world  we  live  in,0,-0.18181818181818182,0,eighth question sadly world live
u_J0Ng5cUGg,UgygfY2jXt7d9LCypfp4AaABAg,let  us  just  have  a  moment  of  silence  for  dr  shyam  who  answered  all  of  these  stupid  questions,374,-0.7999999999999999,0,let us moment silence dr shyam answered stupid questions
u_J0Ng5cUGg,UgyU7mJ0hT8Vz2LH6Eh4AaABAg,everyone  likes  beyonc      it  s  just  a  fact        theres  this  thing    its  called  an    opinion    its  like    oh  haha  only  women  have  opinions  men  can  t  all  hail  feminism,1038,0.1,1,everyone likes beyonc fact theres thing called opinion like oh haha women opinions men hail feminism
u_J0Ng5cUGg,UgxRvOdT5ze065YBlr14AaABAg,women    my  body  my  choice    also  women    why  must  you  sit  down  with  your  legs  wide  open,910,-0.0851851851851852,0,women body choice also women must sit legs wide open
u_J0Ng5cUGg,Ugw4SgodKc0pL83GPDt4AaABAg,2  14  that  one's  actually  a  good  question    the  answer  is  it's  like  giving  birth    it  doesn't  last  as  long  as  giving  birth  but  those  3  minutes  that  it's  gonna  last  for  are  gonna  feel  like  an  eternity,0,0.16249999999999998,1,2 14 one 's actually good question answer 's like giving birth n't last long giving birth 3 minutes 's gon na last gon na feel like eternity
u_J0Ng5cUGg,Ugz9HWdoRs6lFCphc7R4AaABAg,why  do  you  hate  rom  coms      they  re  so  boring    why  do  you  like  something  about  some  random    king    giving  a    queen    everything  for  her  love    it  s  not  gonna  happen  in  a  million  years    btw  road  to  700k  dislikes,1,-0.44999999999999996,0,hate rom coms boring like something random king giving queen everything love gon na happen million years btw road 700k dislikes
u_J0Ng5cUGg,UgwjUKW5nbFnlgc3RZt4AaABAg,im  probably  more  funnier  than  u,1,0.5,1,im probably funnier u
u_J0Ng5cUGg,UgxOs6pNMCGsf0J1CI14AaABAg,why  you  sit  with  your  legs  so  wide  open      me      why  do  women  take  away  space  for  three  people  with  their  bags,1,-0.05,0,sit legs wide open women take away space three people bags
u_J0Ng5cUGg,Ugw6_OBCWl4l7amvNT14AaABAg,i  m  probably  funnier  than  you    if  you  have  to  say  that  you  are  funny    you  re  probably  not  funny    and  whatever  you  re  lame  excuses  for  jokes  are  prabably  consist  of  saying  your  friends  hair  looks  weird  and  then  saying  just  kidding,0,-0.21875,0,probably funnier say funny probably funny whatever lame excuses jokes prabably consist saying friends hair looks weird saying kidding
u_J0Ng5cUGg,UgwMcVKAvkGWHa4v3XB4AaABAg,freedom  is  the  right  of  all  sentient  beings        freedom  is  the  right  of  most  sentient  beings        optimus  prime,5,0.35714285714285715,1,freedom right sentient beings freedom right sentient beings optimus prime
u_J0Ng5cUGg,Ugy0VJEd84twbnWmg6l4AaABAg,so  is  it  77    or  66      can't  even  be  consistent  on  your  own  video,1,0.425,1,77 66 ca n't even consistent video
u_J0Ng5cUGg,UgzK3Hkrb_G8lrcDX1V4AaABAg,2  24  because  you  don  t  do  as  good  a  job  and  you  take  more  time  off,0,0.6,1,2 24 good job take time
u_J0Ng5cUGg,UgyENTcigY9dN_QJk1x4AaABAg,these  questions  are  idiotic  and  unhelpful,1,-0.6666666666666666,0,questions idiotic unhelpful
u_J0Ng5cUGg,Ugw1e85S0LF7KWWjpJh4AaABAg,the  dislike  to  like  ratio  is  lterally  7  0  5  yooooooo  i  have  never  seen  a  video  so  hated,1,-0.9,0,dislike like ratio lterally 7 0 5 yooooooo never seen video hated
u_J0Ng5cUGg,UgxO0WDs6BCZQ-1Itzl4AaABAg,i  like  to  think  the  people  who  made  this  video  just  wanted  the  women  in  the  video  to  be  shown  as  jokes    no  way  this  is  real,1,0.2,1,like think people made video wanted women video shown jokes way real
u_J0Ng5cUGg,Ugx0q8nMBFa4LbZAYeF4AaABAg,if  you  ever  feel  stupid    remember  a  bunch  of  people  liked  this  video,8114,-0.09999999999999998,0,ever feel stupid remember bunch people liked video
u_J0Ng5cUGg,Ugx7evU2ZQcUA_hp6-J4AaABAg,2  16  the  feel  you  don't  want  ever  feel  its  hurts  more  than  birth  a  baby,0,0.5,1,2 16 feel n't want ever feel hurts birth baby
u_J0Ng5cUGg,Ugw4QpovO9ctS6laSot4AaABAg,mkay  so  barely  even  a  minute  into  the  video    im  a              female  and  i  gotta  say                                                        also        uhm        for  that  one  question        just  imagine  we  take  master  chief    and  in  some  halo  move  we  take  him  out  of  his  suit    and  swap  him  for  a  girl  in  said  halo  movie    like  you  would  be  mad  too    the  same  would  apply  for  metroid    we  take  away  samus  in  some  metroid  movie    and  replace  her  with  some  weirdo  guy    i  would  be  mad    you  would  be  mad    everyone  would  be  mad    were  fine  with  movies  with  a  female  lead  but  if  you  take  ghostbusters  and  replace  the  original  4  with  some  random  people  we  never  have  seen  before    probably    we  wont  like  it      okay  this  is  hard  to  explain  so  if  someone  who  understands  my  bad  english  and  actually  understands  my  message  i  am  stuggling  to  get  accross  could  take  over  for  me  then  that  would  be  swell,2,-0.16562500000000002,0,mkay barely even minute video im female got ta say also uhm one question imagine take master chief halo move take suit swap girl said halo movie like would mad would apply metroid take away samus metroid movie replace weirdo guy would mad would mad everyone would mad fine movies female lead take ghostbusters replace original 4 random people never seen probably wont like okay hard explain someone understands bad english actually understands message stuggling get accross could take would swell
u_J0Ng5cUGg,Ugx-iX8udwtbu-_sHnd4AaABAg,how  does  it  feel  to  be  the  same  gender  as  donald  trump        i  dunno    how  does  it  feel  to  wear  makeup  invented  my  men    how  does  it  feel  to  wear  clothes  invented  by  men    how  does  it  feel  to  use  a  camera  and  microphone  to  make  the  video    which  were  also  invented  by  men      you  see  what  i  mean,0,-0.15625,0,feel gender donald trump dunno feel wear makeup invented men feel wear clothes invented men feel use camera microphone make video also invented men see mean
u_J0Ng5cUGg,UgwUc83ESmoHTPXWT_F4AaABAg,why  do  guys  talk  about  boobs  for  hours    me  and  the  boys    is  annie  okay,6,0.5,1,guys talk boobs hours boys annie okay
u_J0Ng5cUGg,UgyCYdo6cD9OBmeatjx4AaABAg,most  of  these  aren  t  questions  there  just  statements,0,0.5,1,questions statements
u_J0Ng5cUGg,Ugxn90RJaieP-NBTES14AaABAg,ruined  a  whole  generation  of  people,2,0.2,1,ruined whole generation people
u_J0Ng5cUGg,UgySiSq6tn8_xov_3zx4AaABAg,i'm  probably  funnier  than  you        i  didn't  laugh  at  that  joke,480,0.3,1,'m probably funnier n't laugh joke
u_J0Ng5cUGg,UgxzhFDd_HOKYCmyH1d4AaABAg,why  do  you  say  women  are  too  emotional  to  be  leaders        1    nobody  says  that    2      being  too  emotional    is  the  easiest  way  to  cause  a  lapse  in  judgment    and  knowing  how  easy    a  president  can  start  a  war    it  won't  end  well,0,0.14444444444444446,1,say women emotional leaders 1 nobody says 2 emotional easiest way cause lapse judgment knowing easy president start war wo n't end well
u_J0Ng5cUGg,Ugyo6jz_8YTlvO--99l4AaABAg,feminazis  is  an  actually  thing  which  is  extreme  feminist  views  and  i  think  this  is  an  example,1,-0.0625,0,feminazis actually thing extreme feminist views think example
u_J0Ng5cUGg,Ugz7Cp-60Lg9MbsD21Z4AaABAg,why  do  you  sit  with  your  legs  wide  open      me      are  you  stupid  or  are  you  acting  stupid,0,-0.33999999999999997,0,sit legs wide open stupid acting stupid
u_J0Ng5cUGg,UgwmZuRwhW08jA_3VBB4AaABAg,1  34  because  birth  giving  isn  t  the  same  as  brute  strength    you  wouldn  t  go  to  a  weight  lifting  competition  and  give  birth  there  to  test  your  strength    and  if  you  don  t  want  men  to  say  that  women  are  weak    then  why  don  t  you  go  and  apply  for  a  weight  lifting  competition  why  not,2,-0.1875,0,1 34 birth giving brute strength go weight lifting competition give birth test strength want men say women weak go apply weight lifting competition
u_J0Ng5cUGg,UgyfY2WRnR_pdiqR8k14AaABAg,when  did  words  get  genders        at  least  2700  years  ago    when  latin  was  created    maybe  further    if  there  s  an  older  language  that  has  gender  based  words    and  till  this  day  many  languages  in  europe  has  words  with  genders,2,0.09166666666666667,1,words get genders least 2700 years ago latin created maybe older language gender based words till day many languages europe words genders
u_J0Ng5cUGg,Ugwge74hhZ-d0yowIHh4AaABAg,why  do  you  feel  like  it's  ok  to  harass  men  or  make  offensive  comments  about  men    and  when  somebody  does  it  to  you  it's  not  ok,1,0.125,1,feel like 's ok harass men make offensive comments men somebody 's ok
u_J0Ng5cUGg,UgygO8wXTaP7XSshjcl4AaABAg,0  01  i  am  muslim    but  i  think  i  would  rather  support  trump    and  trump  isn't  as  bad  as  some  people  think      than  listen  to  that  woman,2,-0.6999999999999998,0,0 01 muslim think would rather support trump trump n't bad people think listen woman
u_J0Ng5cUGg,UgwoNxykWW8hOXShb5V4AaABAg,this  dislike  bar  is  bigger  than  darth  vader's  lightsaber        i  have  a  bad  feeling  about  this,10,-0.3499999999999999,0,dislike bar bigger darth vader 's lightsaber bad feeling
u_J0Ng5cUGg,UgwlLwBagoa0oIzRctJ4AaABAg,why  do  men  talk  about  boobs  for  hours            me  and  the  boys      thanos  was  right  to  wipe  out  half  the  universe,0,0.05952380952380952,1,men talk boobs hours boys thanos right wipe half universe
u_J0Ng5cUGg,UgxyILTCmybuH69bLoh4AaABAg,the  sexism  is  real  with  this  one,0,0.2,1,sexism real one
